"/a2z.Mobile.MGMA13.apk/res/drawable-facebook_72","png","pictures","1066","2013-09-30 15:11:12.000","false","false","true","true","false","false","o77"
"/a2z.Mobile.MGMA13.apk/res/drawable-facebook_icon","png","pictures","9217","2013-09-30 15:11:12.000","false","false","true","true","false","false","o78"
"/a2z.Mobile.MGMA13.apk/res/drawable-faqs_2x","png","pictures","1485","2013-09-30 15:11:12.000","false","false","true","true","false","false","o79"
"/a2z.Mobile.MGMA13.apk/res/drawable-faqs_72","png","pictures","2514","2013-09-30 15:11:12.000","false","false","true","true","false","false","o80"
"/a2z.Mobile.MGMA13.apk/res/drawable-favorite","png","pictures","305","2013-09-30 15:11:12.000","false","false","true","true","false","false","o81"
"favorite_checkbox_selector","xml","/a2z.Mobile.MGMA13.apk/res/drawable","-1","2013-09-30 15:11:26.000","false","false","true","true","false","false","o82"
"/a2z.Mobile.MGMA13.apk/res/drawable-favorite_hover","png","pictures","305","2013-09-30 15:11:12.000","false","false","true","true","false","false","o83"
"/a2z.Mobile.MGMA13.apk/res/drawable-favorite_off_large","png","pictures","745","2013-09-30 15:11:12.000","false","false","true","true","false","false","o84"
"/a2z.Mobile.MGMA13.apk/res/drawable-favorite_on","png","pictures","382","2013-09-30 15:11:12.000","false","false","true","true","false","false","o85"
"/a2z.Mobile.MGMA13.apk/res/drawable-favorite_on_large","png","pictures","1196","2013-09-30 15:11:12.000","false","false","true","true","false","false","o86"
"hardcodedimg","jpg","/a2z.Mobile.MGMA13.apk/res/drawable","47151","2013-09-20 14:08:16.000","false","false","true","true","false","false","o87"
"ic_favorite_checkbox","xml","/a2z.Mobile.MGMA13.apk/res/drawable","-1","2013-09-30 15:11:26.000","false","false","true","true","false","false","o88"
"/a2z.Mobile.MGMA13.apk/res/drawable-ic_menu_compose","png","pictures","1252","2013-09-30 15:11:12.000","false","false","true","true","false","false","o89"
"/a2z.Mobile.MGMA13.apk/res/drawable-ic_menu_delete","png","pictures","1497","2013-09-30 15:11:12.000","false","false","true","true","false","false","o90"
"/a2z.Mobile.MGMA13.apk/res/drawable-ic_menu_save","png","pictures","1557","2013-09-30 15:11:12.000","false","false","true","true","false","false","o91"
"/a2z.Mobile.MGMA13.apk/res/drawable-icon","png","pictures","12812","2013-09-30 15:11:12.000","false","false","true","true","false","false","o92"
"/a2z.Mobile.MGMA13.apk/res/drawable-instagram_2x","png","pictures","1389","2013-09-30 15:11:12.000","false","false","true","true","false","false","o93"
"/a2z.Mobile.MGMA13.apk/res/drawable-itinerary_2x","png","pictures","1181","2013-09-30 15:11:12.000","false","false","true","true","false","false","o94"
"/a2z.Mobile.MGMA13.apk/res/drawable-itinerary_72","png","pictures","3067","2013-09-30 15:11:12.000","false","false","true","true","false","false","o95"
"/a2z.Mobile.MGMA13.apk/res/drawable-linkedin_icon","png","pictures","3094","2013-09-30 15:11:12.000","false","false","true","true","false","false","o96"
"/a2z.Mobile.MGMA13.apk/res/drawable-list_arrow","png","pictures","318","2013-09-30 15:11:12.000","false","false","true","true","false","false","o97"
"/a2z.Mobile.MGMA13.apk/res/drawable-list_selected","png","pictures","247","2013-09-30 15:11:12.000","false","false","true","true","false","false","o98"
"/a2z.Mobile.MGMA13.apk/res/drawable-local_info_icon","png","pictures","3496","2013-09-30 15:11:12.000","false","false","true","true","false","false","o99"
